year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute,tailnum
2013,11,3,2046.0,2050,-4.0,2152.0,2212,-20.0,DL,985,JFK,BOS,36.0,187,20,50,N992DL
2013,11,3,1948.0,1955,-7.0,2148.0,2207,-19.0,DL,2131,LGA,DTW,79.0,502,19,55,N993DL
2013,11,3,951.0,1000,-9.0,1220.0,1245,-25.0,DL,1847,LGA,ATL,111.0,762,10,0,N994DL
2013,11,4,633.0,635,-2.0,841.0,833,8.0,EV,4535,EWR,MSP,165.0,1008,6,35,N10156
2013,11,4,954.0,929,25.0,1151.0,1132,19.0,EV,4380,EWR,MSP,159.0,1008,9,29,N11107
2013,11,4,2118.0,2059,19.0,2316.0,2255,21.0,EV,4368,EWR,DAY,88.0,533,20,59,N11109
2013,11,4,634.0,640,-6.0,752.0,807,-15.0,EV,4422,EWR,PIT,53.0,319,6,40,N11113
2013,11,4,1014.0,1018,-4.0,1157.0,1215,-18.0,EV,4297,EWR,DTW,85.0,488,10,18,N11137
2013,11,4,1507.0,1515,-8.0,1733.0,1724,9.0,EV,4181,EWR,MCI,180.0,1092,15,15,N11137
2013,11,4,826.0,822,4.0,1020.0,1014,6.0,EV,4691,EWR,DAY,86.0,533,8,22,N11140
2013,11,4,1911.0,1907,4.0,2054.0,2033,21.0,EV,4191,EWR,BNA,120.0,748,19,7,N11140
2013,11,4,627.0,630,-3.0,815.0,808,7.0,EV,4424,EWR,RDU,66.0,416,6,30,N11155
2013,11,4,814.0,805,9.0,1031.0,1022,9.0,EV,4364,EWR,MCI,167.0,1092,8,5,N11187
2013,11,4,1521.0,1515,6.0,1729.0,1711,18.0,EV,4326,EWR,CLT,87.0,529,15,15,N11187
2013,11,4,2138.0,2007,91.0,2339.0,2202,97.0,EV,4543,EWR,DSM,159.0,1017,20,7,N11187
2013,11,4,829.0,835,-6.0,1026.0,1045,-19.0,EV,4638,EWR,CVG,91.0,569,8,35,N11193
2013,11,4,2027.0,2025,2.0,2240.0,2242,-2.0,EV,4085,EWR,OMA,176.0,1134,20,25,N11193
2013,11,4,1357.0,1359,-2.0,1545.0,1602,-17.0,EV,4193,EWR,MSP,149.0,1008,13,59,N11199
2013,11,4,2129.0,2127,2.0,2226.0,2237,-11.0,EV,4372,EWR,DCA,37.0,199,21,27,N11199
2013,11,4,1159.0,1200,-1.0,1346.0,1359,-13.0,US,2069,JFK,CLT,87.0,541,12,0,N114UW
2013,11,4,1025.0,1026,-1.0,1235.0,1221,14.0,EV,4412,EWR,DSM,168.0,1017,10,26,N11547
2013,11,4,1928.0,1934,-6.0,2133.0,2136,-3.0,EV,4370,EWR,CHS,90.0,628,19,34,N11551
2013,11,4,830.0,837,-7.0,932.0,939,-7.0,EV,4249,EWR,BWI,36.0,169,8,37,N11565
2013,11,4,1601.0,1544,17.0,1845.0,1750,55.0,US,1767,LGA,CLT,89.0,544,15,44,N117UW
2013,11,4,1521.0,1521,0.0,1852.0,1819,33.0,UA,1600,EWR,LAX,352.0,2454,15,21,N12114
2013,11,4,1425.0,1430,-5.0,1746.0,1742,4.0,UA,1296,EWR,SFO,360.0,2565,14,30,N12116
2013,11,4,1310.0,1300,10.0,1447.0,1430,17.0,UA,1734,EWR,ORD,120.0,719,13,0,N12125
2013,11,4,558.0,600,-2.0,715.0,711,4.0,EV,4533,EWR,BUF,50.0,282,6,0,N12126
2013,11,4,1433.0,1355,38.0,1621.0,1542,39.0,EV,4100,EWR,MEM,147.0,946,13,55,N12126
2013,11,4,1541.0,1529,12.0,1930.0,1847,43.0,UA,1246,EWR,SFO,374.0,2565,15,29,N12221
2013,11,4,2120.0,2130,-10.0,2228.0,2251,-23.0,EV,3822,EWR,IAD,40.0,212,21,30,N12552
2013,11,4,1529.0,1456,33.0,1743.0,1657,46.0,EV,4144,EWR,CHS,93.0,628,14,56,N12567
2013,11,4,2030.0,2008,22.0,2134.0,2120,14.0,EV,4312,EWR,DCA,39.0,199,20,8,N12567
2013,11,4,1447.0,1445,2.0,1630.0,1628,2.0,EV,4596,EWR,STL,148.0,872,14,45,N12922
2013,11,4,2133.0,2130,3.0,2251.0,2240,11.0,EV,4509,EWR,PWM,47.0,284,21,30,N12922
2013,11,4,1424.0,1425,-1.0,1601.0,1547,14.0,EV,4171,EWR,MSN,132.0,799,14,25,N12957
2013,11,4,619.0,622,-3.0,818.0,827,-9.0,EV,4150,EWR,CVG,96.0,569,6,22,N12967
2013,11,4,625.0,630,-5.0,833.0,839,-6.0,EV,4393,EWR,IND,104.0,645,6,30,N12996
2013,11,4,901.0,906,-5.0,1050.0,1114,-24.0,EV,5133,EWR,DTW,81.0,488,9,6,N134EV
2013,11,4,1505.0,1507,-2.0,1721.0,1738,-17.0,EV,4377,EWR,JAX,118.0,820,15,7,N13538
2013,11,4,2126.0,2129,-3.0,2324.0,2323,1.0,EV,4700,EWR,CLT,85.0,529,21,29,N13538
2013,11,4,1701.0,1659,2.0,1924.0,1930,-6.0,EV,4705,EWR,ATL,116.0,746,16,59,N13550
2013,11,4,1923.0,1930,-7.0,2108.0,2056,12.0,EV,4224,EWR,MKE,121.0,725,19,30,N13913
2013,11,4,1704.0,1710,-6.0,1825.0,1829,-4.0,EV,4113,EWR,RIC,54.0,277,17,10,N13914
2013,11,4,1258.0,1305,-7.0,1407.0,1427,-20.0,EV,5816,EWR,RIC,50.0,277,13,5,N13955
2013,11,4,2150.0,2159,-9.0,2254.0,2306,-12.0,EV,3842,EWR,MHT,37.0,209,21,59,N13955
2013,11,4,1525.0,1529,-4.0,1702.0,1649,13.0,EV,4580,EWR,MKE,120.0,725,15,29,N13956
2013,11,4,637.0,641,-4.0,759.0,805,-6.0,EV,4522,EWR,BNA,112.0,748,6,41,N13965
2013,11,4,846.0,850,-4.0,1001.0,1003,-2.0,EV,3810,EWR,BUF,48.0,282,8,50,N13970
2013,11,4,1306.0,1252,14.0,1442.0,1450,-8.0,EV,3852,EWR,DTW,80.0,488,12,52,N13970
2013,11,4,1522.0,1525,-3.0,1738.0,1726,12.0,EV,4576,EWR,GRR,106.0,605,15,25,N13975
2013,11,4,1633.0,1638,-5.0,1831.0,1829,2.0,EV,4175,EWR,AVL,90.0,583,16,38,N13978
2013,11,4,1221.0,1226,-5.0,1405.0,1418,-13.0,EV,4640,EWR,DAY,89.0,533,12,26,N13979
2013,11,4,1721.0,1726,-5.0,1916.0,1909,7.0,EV,4202,EWR,STL,148.0,872,17,26,N13979
2013,11,4,1627.0,1629,-2.0,1928.0,1919,9.0,UA,1695,EWR,IAH,208.0,1400,16,29,N14107
2013,11,4,848.0,848,0.0,1117.0,1110,7.0,UA,1643,EWR,DEN,237.0,1605,8,48,N14121
2013,11,4,1156.0,1203,-7.0,1420.0,1412,8.0,EV,4567,EWR,MCI,175.0,1092,12,3,N14173
2013,11,4,2008.0,2006,2.0,2230.0,2213,17.0,EV,4321,EWR,MCI,174.0,1092,20,6,N14173
2013,11,4,1200.0,1207,-7.0,1302.0,1320,-18.0,EV,5675,EWR,BTV,45.0,266,12,7,N14174
2013,11,4,2012.0,2019,-7.0,2253.0,2240,13.0,EV,4333,EWR,TUL,197.0,1215,20,19,N14174
2013,11,4,1329.0,1329,0.0,1532.0,1529,3.0,EV,4687,EWR,CVG,100.0,569,13,29,N14188
2013,11,4,652.0,640,12.0,838.0,838,0.0,EV,4166,EWR,GSP,87.0,594,6,40,N14198
2013,11,4,1956.0,2003,-7.0,2306.0,2237,29.0,EV,4204,EWR,OKC,222.0,1325,20,3,N14204
2013,11,4,844.0,845,-1.0,1159.0,1140,19.0,UA,1626,EWR,SAN,350.0,2425,8,45,N14237
2013,11,4,616.0,619,-3.0,714.0,727,-13.0,EV,4241,EWR,DCA,41.0,199,6,19,N14542
2013,11,4,741.0,737,4.0,906.0,915,-9.0,EV,3817,EWR,GSO,69.0,445,7,37,N14543
2013,11,4,1150.0,1154,-4.0,1253.0,1308,-15.0,EV,3807,EWR,ORF,51.0,284,11,54,N14543
2013,11,4,1557.0,1548,9.0,1832.0,1757,35.0,EV,3825,EWR,IND,122.0,645,15,48,N14543
2013,11,4,2125.0,2115,10.0,2300.0,2253,7.0,EV,5893,EWR,CLE,66.0,404,21,15,N14543
2013,11,4,2015.0,2018,-3.0,2213.0,2202,11.0,EV,5956,LGA,CLE,67.0,419,20,18,N14558
2013,11,4,1427.0,1430,-3.0,1531.0,1533,-2.0,EV,4696,EWR,MHT,38.0,209,14,30,N14570
2013,11,4,1802.0,1729,33.0,1930.0,1900,30.0,EV,4195,EWR,BNA,116.0,748,17,29,N14570
2013,11,4,1204.0,1119,45.0,1421.0,1350,31.0,EV,4679,EWR,JAX,115.0,820,11,19,N14573
2013,11,4,2056.0,2059,-3.0,2207.0,2211,-4.0,UA,1066,EWR,BOS,36.0,200,20,59,N14704
2013,11,4,653.0,659,-6.0,900.0,912,-12.0,EV,4122,EWR,SDF,106.0,642,6,59,N14902
2013,11,4,600.0,600,0.0,816.0,829,-13.0,EV,4137,EWR,ATL,114.0,746,6,0,N14907
2013,11,4,1335.0,1346,-11.0,1548.0,1555,-7.0,EV,4395,EWR,IND,108.0,645,13,46,N14916
2013,11,4,1909.0,1911,-2.0,2124.0,2110,14.0,EV,5909,EWR,CLT,84.0,529,19,11,N14916
2013,11,4,701.0,710,-9.0,905.0,911,-6.0,EV,4155,EWR,GRR,100.0,605,7,10,N14923
2013,11,4,629.0,630,-1.0,819.0,813,6.0,EV,4334,EWR,CMH,83.0,463,6,30,N14952
2013,11,4,1100.0,1059,1.0,1235.0,1242,-7.0,EV,4628,EWR,STL,143.0,872,10,59,N14952
2013,11,4,1700.0,1625,35.0,1938.0,1838,60.0,EV,4684,EWR,SDF,110.0,642,16,25,N14952
2013,11,4,826.0,829,-3.0,1014.0,1017,-3.0,EV,4537,EWR,MEM,143.0,946,8,29,N14959
2013,11,4,1459.0,1505,-6.0,1645.0,1703,-18.0,EV,4572,EWR,GSP,90.0,594,15,5,N14959
2013,11,4,1332.0,1239,53.0,1511.0,1420,51.0,EV,4335,EWR,CMH,78.0,463,12,39,N14960
2013,11,4,1526.0,1528,-2.0,1701.0,1659,2.0,EV,4502,EWR,BNA,115.0,748,15,28,N14993
2013,11,4,606.0,610,-4.0,717.0,724,-7.0,EV,6177,EWR,IAD,49.0,212,6,10,N14998
2013,11,4,1015.0,1022,-7.0,1133.0,1146,-13.0,EV,4187,EWR,BNA,116.0,748,10,22,N14998
2013,11,4,1830.0,1742,48.0,2050.0,1940,70.0,EV,4382,EWR,DTW,95.0,488,17,42,N14998
2013,11,4,621.0,630,-9.0,819.0,840,-21.0,US,2085,LGA,CLT,88.0,544,6,30,N153UW
2013,11,4,1813.0,1815,-2.0,2153.0,2146,7.0,DL,426,JFK,LAX,355.0,2475,18,15,N154DL
2013,11,4,1440.0,1440,0.0,1556.0,1600,-4.0,EV,6049,EWR,IAD,45.0,212,14,40,N15555
2013,11,4,840.0,840,0.0,1020.0,1023,-3.0,EV,4711,EWR,STL,142.0,872,8,40,N15572
2013,11,4,2218.0,2159,19.0,2314.0,2312,2.0,EV,5904,EWR,BTV,44.0,266,21,59,N15572
2013,11,4,1122.0,1130,-8.0,1329.0,1338,-9.0,EV,4445,EWR,IND,105.0,645,11,30,N15983
2013,11,4,1649.0,1649,0.0,1901.0,1903,-2.0,EV,4294,EWR,SAV,107.0,708,16,49,N15983
2013,11,4,2103.0,2110,-7.0,2324.0,2341,-17.0,EV,5801,EWR,JAX,117.0,820,21,10,N15986
2013,11,4,747.0,759,-12.0,847.0,912,-25.0,EV,4866,EWR,BTV,46.0,266,7,59,N16147
2013,11,4,1130.0,1031,59.0,1328.0,1240,48.0,EV,4632,EWR,OMA,162.0,1134,10,31,N16147
2013,11,4,1839.0,1840,-1.0,2009.0,1958,11.0,EV,4131,EWR,RIC,51.0,277,18,40,N16147
2013,11,4,734.0,740,-6.0,924.0,945,-21.0,EV,4111,EWR,CHS,85.0,628,7,40,N16149
2013,11,4,1236.0,1239,-3.0,1500.0,1510,-10.0,EV,4141,EWR,ATL,111.0,746,12,39,N16149
2013,11,4,2124.0,2059,25.0,2310.0,2242,28.0,EV,4672,EWR,STL,141.0,872,20,59,N16151
2013,11,4,1453.0,1500,-7.0,1640.0,1656,-16.0,US,721,EWR,CLT,77.0,529,15,0,N161UW
2013,11,4,1211.0,1155,16.0,1539.0,1507,32.0,UA,1212,EWR,SFO,368.0,2565,11,55,N16234
2013,11,4,749.0,750,-1.0,934.0,947,-13.0,EV,4246,EWR,DTW,87.0,488,7,50,N16546
2013,11,4,1259.0,1300,-1.0,1400.0,1417,-17.0,EV,6054,EWR,IAD,47.0,212,13,0,N16546
2013,11,4,1704.0,1656,8.0,1857.0,1852,5.0,EV,4201,EWR,DAY,88.0,533,16,56,N16546
2013,11,4,1047.0,1053,-6.0,1217.0,1228,-11.0,EV,3828,EWR,RDU,68.0,416,10,53,N16559
2013,11,4,1642.0,1629,13.0,1817.0,1807,10.0,EV,3813,EWR,GSO,72.0,445,16,29,N16561
2013,11,4,2057.0,2100,-3.0,2223.0,2221,2.0,EV,5815,EWR,RIC,49.0,277,21,0,N16561
2013,11,4,754.0,759,-5.0,850.0,906,-16.0,EV,3827,EWR,MHT,38.0,209,7,59,N16571
2013,11,4,1610.0,1612,-2.0,1822.0,1820,2.0,EV,4352,EWR,CVG,100.0,569,16,12,N16571
2013,11,4,2116.0,2124,-8.0,2327.0,2337,-10.0,EV,4682,EWR,SDF,109.0,642,21,24,N16571
2013,11,4,1242.0,1249,-7.0,1449.0,1512,-23.0,UA,1444,EWR,MSY,168.0,1167,12,49,N16701
2013,11,4,1025.0,1029,-4.0,1311.0,1320,-9.0,UA,1712,EWR,IAH,206.0,1400,10,29,N16709
2013,11,4,1618.0,1620,-2.0,1722.0,1740,-18.0,UA,1064,EWR,BOS,36.0,200,16,20,N16732
2013,11,4,848.0,840,8.0,1016.0,1000,16.0,EV,4252,EWR,MKE,120.0,725,8,40,N16919
2013,11,4,658.0,700,-2.0,847.0,838,9.0,EV,3829,EWR,STL,145.0,872,7,0,N16954
2013,11,4,1305.0,1311,-6.0,1431.0,1449,-18.0,EV,3821,EWR,GSO,70.0,445,13,11,N16954
2013,11,4,1719.0,1729,-10.0,1946.0,1937,9.0,EV,3849,EWR,CVG,116.0,569,17,29,N16954
2013,11,4,1002.0,1004,-2.0,1153.0,1203,-10.0,EV,4255,EWR,CHS,89.0,628,10,4,N16987
2013,11,4,2056.0,2040,16.0,2310.0,2248,22.0,EV,4536,EWR,CVG,98.0,569,20,40,N16987
2013,11,4,1454.0,1450,4.0,1658.0,1625,33.0,EV,4662,EWR,RDU,63.0,416,14,50,N16999
2013,11,4,1931.0,1932,-1.0,2146.0,2143,3.0,EV,4361,EWR,TYS,99.0,631,19,32,N16999
2013,11,4,1649.0,1655,-6.0,1825.0,1831,-6.0,EV,4695,EWR,RDU,70.0,416,16,55,N17108
2013,11,4,1401.0,1325,36.0,1717.0,1623,54.0,UA,1054,EWR,LAX,351.0,2454,13,25,N17139
2013,11,4,1443.0,1446,-3.0,1659.0,1717,-18.0,EV,4140,EWR,ATL,109.0,746,14,46,N17185
2013,11,4,2039.0,2012,27.0,2212.0,2150,22.0,EV,4106,EWR,GSO,69.0,445,20,12,N17185
2013,11,4,2116.0,2056,20.0,2323.0,2316,7.0,EV,4397,EWR,MSY,168.0,1167,20,56,N17196
2013,11,4,1123.0,1130,-7.0,1348.0,1332,16.0,US,707,LGA,CLT,92.0,544,11,30,N172US
2013,11,4,1313.0,1315,-2.0,1501.0,1506,-5.0,US,802,EWR,CLT,85.0,529,13,15,N176UW
2013,11,4,1156.0,1200,-4.0,1249.0,1304,-15.0,B6,2380,EWR,BOS,39.0,200,12,0,N178JB
2013,11,4,629.0,630,-1.0,809.0,833,-24.0,US,2052,EWR,CLT,85.0,529,6,30,N180US
2013,11,4,1022.0,1030,-8.0,1139.0,1144,-5.0,EV,6181,EWR,IAD,45.0,212,10,30,N18102
2013,11,4,826.0,830,-4.0,1044.0,1101,-17.0,EV,4388,EWR,JAX,115.0,820,8,30,N18114
2013,11,4,454.0,500,-6.0,629.0,651,-22.0,US,1895,EWR,CLT,79.0,529,5,0,N181UW
2013,11,4,829.0,834,-5.0,1216.0,1156,20.0,UA,1289,EWR,SFO,362.0,2565,8,34,N18223
2013,11,4,706.0,615,51.0,847.0,818,29.0,US,1989,EWR,CLT,79.0,529,6,15,N183UW
2013,11,4,603.0,607,-4.0,757.0,813,-16.0,EV,4471,EWR,CLT,83.0,529,6,7,N18557
2013,11,4,1014.0,1015,-1.0,1206.0,1218,-12.0,US,893,JFK,CLT,83.0,541,10,15,N185UW
2013,11,4,823.0,825,-2.0,1009.0,1029,-20.0,US,1831,JFK,CLT,87.0,541,8,25,N186US
2013,11,4,659.0,700,-1.0,1030.0,1023,7.0,DL,472,JFK,LAX,357.0,2475,7,0,N187DN
2013,11,4,1527.0,1530,-3.0,1907.0,1901,6.0,DL,417,JFK,LAX,355.0,2475,15,30,N187DN
2013,11,4,1259.0,1259,0.0,1528.0,1501,27.0,US,1791,LGA,CLT,93.0,544,12,59,N188US
2013,11,4,611.0,615,-4.0,802.0,817,-15.0,US,1772,JFK,CLT,85.0,541,6,15,N189UW
2013,11,4,1616.0,1559,17.0,1759.0,1746,13.0,B6,1105,JFK,ORD,129.0,740,15,59,N190JB
2013,11,4,1138.0,1144,-6.0,1413.0,1429,-16.0,UA,1519,EWR,MCO,130.0,937,11,44,N19130
2013,11,4,1700.0,1704,-4.0,1931.0,1908,23.0,US,894,LGA,CLT,83.0,544,17,4,N192UW
2013,11,4,1017.0,1023,-6.0,1207.0,1218,-11.0,US,1745,EWR,CLT,84.0,529,10,23,N194UW
2013,11,4,2014.0,2015,-1.0,2336.0,2354,-18.0,DL,427,JFK,LAX,352.0,2475,20,15,N199DN
2013,11,4,833.0,830,3.0,1123.0,1100,23.0,F9,509,LGA,DEN,244.0,1620,8,30,N201FR
2013,11,4,824.0,829,-5.0,1008.0,1028,-20.0,B6,219,JFK,CLT,83.0,541,8,29,N206JB
2013,11,4,1320.0,1325,-5.0,1436.0,1448,-12.0,B6,2402,JFK,BUF,52.0,301,13,25,N206JB
2013,11,4,1738.0,1740,-2.0,1845.0,1900,-15.0,B6,1407,JFK,IAD,48.0,228,17,40,N206JB
2013,11,4,2131.0,2139,-8.0,2250.0,2302,-12.0,B6,702,JFK,BUF,54.0,301,21,39,N206JB
2013,11,4,944.0,947,-3.0,1125.0,1151,-26.0,EV,4714,EWR,CLT,82.0,529,9,47,N21130
2013,11,4,1738.0,1729,9.0,2039.0,1951,48.0,F9,837,LGA,DEN,247.0,1620,17,29,N213FR
2013,11,4,840.0,840,0.0,1010.0,1005,5.0,EV,5813,EWR,RIC,57.0,277,8,40,N21537
2013,11,4,1307.0,1230,37.0,1503.0,1426,37.0,EV,3848,EWR,CLT,85.0,529,12,30,N21537
2013,11,4,1800.0,1740,20.0,2012.0,1931,41.0,EV,3843,EWR,CMH,80.0,463,17,40,N21537
2013,11,4,1226.0,1219,7.0,1554.0,1519,35.0,UA,1496,EWR,SNA,366.0,2434,12,19,N21723
2013,11,4,1248.0,1245,3.0,1527.0,1555,-28.0,WN,1428,EWR,HOU,202.0,1411,12,45,N217JC
2013,11,4,1710.0,1717,-7.0,1913.0,1908,5.0,EV,4411,EWR,MEM,151.0,946,17,17,N22909
2013,11,4,1739.0,1741,-2.0,2005.0,1944,21.0,EV,4667,EWR,MSP,163.0,1008,17,41,N23139
2013,11,4,634.0,630,4.0,918.0,919,-1.0,UA,1454,LGA,IAH,202.0,1416,6,30,N23707
2013,11,4,639.0,635,4.0,743.0,747,-4.0,UA,1463,EWR,BOS,38.0,200,6,35,N23721
2013,11,4,725.0,725,0.0,938.0,1002,-24.0,B6,677,JFK,JAX,114.0,828,7,25,N238JB
2013,11,4,1344.0,1040,184.0,1456.0,1159,177.0,B6,2602,JFK,BUF,54.0,301,10,40,N238JB
2013,11,4,1734.0,1700,34.0,1844.0,1816,28.0,B6,1734,JFK,BTV,46.0,266,17,0,N238JB
2013,11,4,2026.0,2029,-3.0,2332.0,2337,-5.0,UA,1615,EWR,AUS,217.0,1504,20,29,N24202
2013,11,4,1702.0,1700,2.0,1903.0,1838,25.0,UA,1515,LGA,ORD,121.0,733,17,0,N24212
2013,11,4,554.0,600,-6.0,726.0,721,5.0,UA,1198,LGA,ORD,122.0,733,6,0,N24702
2013,11,4,1235.0,1025,130.0,1327.0,1127,120.0,B6,518,JFK,BOS,34.0,187,10,25,N247JB
2013,11,4,1645.0,1650,-5.0,1752.0,1802,-10.0,B6,918,JFK,BOS,37.0,187,16,50,N247JB
2013,11,4,633.0,625,8.0,732.0,735,-3.0,B6,2180,EWR,BOS,36.0,200,6,25,N249JB
2013,11,4,1655.0,1706,-11.0,1754.0,1818,-24.0,B6,2580,EWR,BOS,37.0,200,17,6,N249JB
2013,11,4,2329.0,2245,44.0,48.0,2355,53.0,B6,234,JFK,BTV,54.0,266,22,45,N258JB
2013,11,4,1355.0,1359,-4.0,1458.0,1511,-13.0,UA,1199,EWR,BOS,36.0,200,13,59,N26123
2013,11,4,1911.0,1919,-8.0,2248.0,2233,15.0,UA,1526,EWR,LAX,362.0,2454,19,19,N26208
2013,11,4,946.0,950,-4.0,1123.0,1115,8.0,WN,218,LGA,MKE,115.0,738,9,50,N263WN
2013,11,4,1026.0,1035,-9.0,1223.0,1249,-26.0,EV,4495,EWR,SAV,99.0,708,10,35,N26549
2013,11,4,1610.0,1613,-3.0,1724.0,1730,-6.0,EV,3824,EWR,IAD,44.0,212,16,13,N26549
2013,11,4,1035.0,936,59.0,1145.0,1052,53.0,B6,116,JFK,SYR,43.0,209,9,36,N266JB
2013,11,4,1429.0,1436,-7.0,1538.0,1557,-19.0,B6,286,JFK,ROC,47.0,264,14,36,N266JB
2013,11,4,1835.0,1837,-2.0,2020.0,2009,11.0,B6,2202,JFK,BUF,63.0,301,18,37,N266JB
2013,11,4,2245.0,2245,0.0,2400.0,3,-3.0,B6,486,JFK,ROC,49.0,264,22,45,N266JB
2013,11,4,839.0,840,-1.0,1111.0,1055,16.0,EV,4419,EWR,XNA,175.0,1131,8,40,N27152
2013,11,4,737.0,740,-3.0,938.0,954,-16.0,9E,2916,JFK,DTW,90.0,509,7,40,N272PQ
2013,11,4,647.0,650,-3.0,747.0,759,-12.0,B6,318,JFK,BOS,34.0,187,6,50,N274JB
2013,11,4,1254.0,1259,-5.0,1600.0,1555,5.0,UA,1280,LGA,IAH,206.0,1416,12,59,N27722
2013,11,4,648.0,650,-2.0,820.0,819,1.0,UA,1622,EWR,ORD,116.0,719,6,50,N27724
2013,11,4,926.0,929,-3.0,1133.0,1138,-5.0,EV,4087,EWR,IND,104.0,645,9,29,N27962
2013,11,4,1500.0,1453,7.0,1548.0,1556,-8.0,EV,4133,EWR,PVD,30.0,160,14,53,N27962
2013,11,4,1206.0,1200,6.0,1306.0,1314,-8.0,9E,2902,JFK,BOS,33.0,187,12,0,N279PQ
2013,11,4,1621.0,1625,-4.0,1732.0,1754,-22.0,9E,2904,JFK,BOS,33.0,187,16,25,N279PQ
2013,11,4,2126.0,2106,20.0,2220.0,2213,7.0,B6,2680,EWR,BOS,36.0,200,21,6,N281JB
2013,11,4,1414.0,1410,4.0,1606.0,1616,-10.0,B6,1373,JFK,CHS,91.0,636,14,10,N283JB
2013,11,4,1636.0,1630,6.0,1933.0,1935,-2.0,WN,1289,EWR,HOU,210.0,1411,16,30,N283WN
2013,11,4,1806.0,1805,1.0,2054.0,2028,26.0,UA,1139,EWR,DEN,253.0,1605,18,5,N28478
2013,11,4,1035.0,900,95.0,1140.0,1019,81.0,B6,208,JFK,PWM,46.0,273,9,0,N292JB
2013,11,4,1411.0,1245,86.0,1500.0,1349,71.0,B6,1318,JFK,BOS,34.0,187,12,45,N292JB
2013,11,4,1240.0,1244,-4.0,1424.0,1446,-22.0,9E,3342,EWR,DTW,84.0,488,12,44,N293PQ
2013,11,4,1547.0,1550,-3.0,1738.0,1745,-7.0,9E,2927,JFK,ORD,129.0,740,15,50,N295PQ
2013,11,4,1223.0,1229,-6.0,1331.0,1345,-14.0,B6,1386,JFK,ROC,49.0,264,12,29,N296JB
2013,11,4,1629.0,1630,-1.0,1802.0,1800,2.0,B6,2302,JFK,BUF,55.0,301,16,30,N296JB
2013,11,4,2102.0,2106,-4.0,2322.0,2343,-21.0,B6,1677,JFK,JAX,114.0,828,21,6,N296JB
2013,11,4,559.0,600,-1.0,853.0,825,28.0,WN,1716,LGA,ATL,115.0,762,6,0,N296WN
2013,11,4,822.0,825,-3.0,1101.0,1121,-20.0,UA,1692,EWR,MCO,134.0,937,8,25,N29717
2013,11,4,1547.0,1545,2.0,1844.0,1851,-7.0,UA,1730,EWR,FLL,145.0,1065,15,45,N29717
2013,11,4,11.0,2250,81.0,120.0,2356,84.0,B6,1816,JFK,SYR,41.0,209,22,50,N298JB
2013,11,4,729.0,736,-7.0,903.0,920,-17.0,B6,885,JFK,RDU,69.0,427,7,36,N298JB
2013,11,4,1152.0,1200,-8.0,1254.0,1308,-14.0,B6,316,JFK,SYR,43.0,209,12,0,N298JB
2013,11,4,1612.0,1535,37.0,1912.0,1857,15.0,B6,1729,JFK,RSW,154.0,1074,15,35,N298JB
2013,11,4,809.0,810,-1.0,1058.0,1108,-10.0,DL,1109,LGA,TPA,139.0,1010,8,10,N302NB
2013,11,4,1459.0,1505,-6.0,1809.0,1805,4.0,DL,2181,LGA,MCO,130.0,950,15,5,N302NB
2013,11,4,909.0,815,54.0,1138.0,1123,15.0,B6,281,JFK,HOU,197.0,1428,8,15,N307JB
2013,11,4,1709.0,1708,1.0,1909.0,1909,0.0,B6,1119,JFK,CLT,88.0,541,17,8,N307JB
2013,11,4,2238.0,2245,-7.0,2337.0,2353,-16.0,B6,108,JFK,PWM,45.0,273,22,45,N307JB
2013,11,4,758.0,805,-7.0,1040.0,1104,-24.0,DL,346,JFK,TPA,140.0,1005,8,5,N309DE
2013,11,4,1256.0,1300,-4.0,1531.0,1522,9.0,DL,2043,JFK,ATL,110.0,760,13,0,N314NB
2013,11,4,809.0,810,-1.0,1021.0,1034,-13.0,DL,2457,LGA,MSY,162.0,1183,8,10,N316NB
2013,11,4,1543.0,1546,-3.0,1818.0,1818,0.0,DL,1705,LGA,MSY,161.0,1183,15,46,N316NB
2013,11,4,2006.0,2010,-4.0,2115.0,2122,-7.0,B6,418,JFK,BOS,36.0,187,20,10,N317JB
2013,11,4,1741.0,1745,-4.0,1941.0,1954,-13.0,DL,1321,EWR,MSP,147.0,1008,17,45,N317NB
2013,11,4,842.0,836,6.0,946.0,953,-7.0,B6,2280,EWR,BOS,38.0,200,8,36,N318JB
2013,11,4,1131.0,1135,-4.0,1434.0,1439,-5.0,DL,1875,LGA,TPA,138.0,1010,11,35,N318NB
2013,11,4,1936.0,1935,1.0,2254.0,2235,19.0,DL,1435,LGA,TPA,134.0,1010,19,35,N318NB
2013,11,4,906.0,915,-9.0,1237.0,1230,7.0,DL,970,LGA,FLL,155.0,1076,9,15,N319NB
2013,11,4,1833.0,1820,13.0,2048.0,2026,22.0,DL,2331,LGA,DTW,81.0,502,18,20,N319NB
2013,11,4,1059.0,1100,-1.0,1302.0,1304,-2.0,DL,1869,LGA,DTW,82.0,502,11,0,N320NB
2013,11,4,1657.0,1659,-2.0,1844.0,1859,-15.0,DL,1518,EWR,DTW,88.0,488,16,59,N321US
2013,11,4,1029.0,1030,-1.0,1352.0,1325,27.0,AA,19,JFK,LAX,357.0,2475,10,30,N323AA
